@relation hybrid_ratings

@attribute user_id numeric
@attribute item_id numeric
@attribute unknown {0, 1}
@attribute Action {0, 1}
@attribute Adventure {0, 1}
@attribute Animation {0, 1}
@attribute Childrens {0, 1}
@attribute Comedy {0, 1}
@attribute Crime {0, 1}
@attribute Documentary {0, 1}
@attribute Drama {0, 1}
@attribute Fantasy {0, 1}
@attribute FilmNoir {0, 1}
@attribute Horror {0, 1}
@attribute Musical {0, 1}
@attribute Mystery {0, 1}
@attribute Romance {0, 1}
@attribute SciFi {0, 1}
@attribute Thriller {0, 1}
@attribute War {0, 1}
@attribute Western {0, 1}
@attribute rating numeric

@data
395,172,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5
346,673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
221,231,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
280,210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
164,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
373,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354,953,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
276,471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
151,684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
387,672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
354,705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
380,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
383,425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
303,201,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
194,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
152,151,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
342,523,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
188,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
102,164,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
393,686,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
139,508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
91,326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
308,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
234,21,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3
268,183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4
343,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
226,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
184,1195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
406,823,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
151,584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
174,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
57,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
301,597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
398,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
234,739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
276,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
374,815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
318,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
163,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3
206,882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
401,135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
363,1019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
279,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
336,692,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
303,578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
92,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
62,664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1,91,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
232,747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
198,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
405,692,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5
301,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
216,72,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2
296,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
288,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
90,964,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
276,806,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
363,370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
195,1417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
85,568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
345,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
387,461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
22,118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
94,546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
49,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
363,346,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
221,1012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
72,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
92,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
258,873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
125,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
379,522,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
148,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
221,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
312,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
49,95,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
181,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
230,526,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
16,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
234,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
184,642,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4
124,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
81,282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
330,1028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
370,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
85,443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
248,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
402,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
265,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
177,270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
392,1014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
62,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
399,742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
256,188,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
274,713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
389,492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
336,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
405,583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
65,582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
70,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
87,409,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
392,319,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5
231,405,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
363,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
62,1074,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
313,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
389,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
383,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
160,24,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
58,228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
174,571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
301,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
222,1267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
94,674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
158,636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
378,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
332,934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
83,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
199,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
381,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
81,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
407,433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
393,836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
160,693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
334,845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
85,528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
188,1213,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
311,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
118,528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
18,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
405,186,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
360,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
243,511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
118,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
409,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
291,1273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
97,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
330,692,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5
201,670,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4
52,845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
322,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
203,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
314,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
128,965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
379,417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
64,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
82,527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
328,423,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4
12,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5
312,705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
250,1161,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
249,55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5
145,763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
402,764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
181,1376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,123,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
399,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
321,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
5,429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
269,120,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
315,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
195,651,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
85,1074,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
119,182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
5,385,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
92,551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
79,740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
274,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
226,24,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
91,174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
222,92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
405,78,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
345,724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
158,82,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
404,687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
181,103,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
407,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
60,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
372,441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
18,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
380,652,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
86,327,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
16,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
121,631,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4
234,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
214,483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4
276,809,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
296,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
398,423,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5
297,209,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4
279,224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
352,234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
372,874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
359,273,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
263,186,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
389,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70,139,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
308,455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
269,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
279,952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
130,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5
389,479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
345,471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
389,194,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
15,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
130,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
354,929,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
238,458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
313,521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
308,616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
388,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
116,895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
232,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
276,210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
280,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
92,135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4
189,268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
330,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
92,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
335,678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
194,281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
328,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
294,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
406,962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
175,215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
405,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
200,183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5
200,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
299,778,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
282,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
85,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
405,1578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
178,363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
82,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
332,1244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
269,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
38,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
372,547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
401,609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
119,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
130,174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
399,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
292,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
374,127,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
102,568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
328,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
184,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
246,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
43,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
269,1101,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
65,211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
115,310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
130,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
130,443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
7,396,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
194,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
37,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
308,1021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
222,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
87,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
334,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
185,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
217,398,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13,271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
215,432,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
345,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
8,689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
223,742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
40,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
314,1028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
234,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
354,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
327,1012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
6,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
130,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
393,527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
345,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
256,406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
374,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
385,1071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
184,1396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
380,923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
291,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
7,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
301,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
35,259,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
363,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
271,1133,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
84,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
213,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
230,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
276,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
301,566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
27,370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
268,73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
112,312,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5
85,658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
212,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
301,173,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
291,1376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
315,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5
389,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
197,190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
183,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
